,Project Name,Builder Name,Parent Builder,Status,State,County,City,Zip Code,Master Plan,Product Type,Unit Size Min,Unit Size Max,Sales Office Phone Number,Website,Typical Lot Size,Lot Dimension,Lot Width,Sales Rate,Sales Rate (Last 3 Months),Sales Rate (Last 6 Months),Sales Rate (Last 12 Months),Sold Out Date,Sales Change Date,Open Date,Total Units Planned,Total Units Sold,Total Remaining,Last Price Change Date,MinPrice,MaxPrice,Lat,Long,HOA ($/SF),HOA1,HOA2,Assessments,Assessments Description,Characteristics,County Code,Project Key,Plan Name (1),# of Beds (1),# of Baths (1),# of Floors (1),Garage (1),Square Footage (1),Price (1)
745,Cypress at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,1430,2091,(951) 430-1071,https://goo.gl/RxwEXi,6400,,,4.6,7.3,5.8,4.8,,8/10/2018,4/14/2017,114,74,40,8/10/2018,355990,394990,33.659199,-117.19804,,68,,2.00%,1.1 + .9 (Mello roos) = 2.0 Total Tax Rate,,6065,180572,Residence 2091 Modeled,4,2,1,2,2091,394990
746,Cypress at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,1430,2091,(951) 430-1071,https://goo.gl/RxwEXi,6400,,,4.6,7.3,5.8,4.8,,8/10/2018,4/14/2017,114,74,40,8/10/2018,355990,394990,33.659199,-117.19804,,68,,2.00%,1.1 + .9 (Mello roos) = 2.0 Total Tax Rate,,6065,180572,Residence 1698,3,2,1,2,1698,369990
747,Cypress at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,1430,2091,(951) 430-1071,https://goo.gl/RxwEXi,6400,,,4.6,7.3,5.8,4.8,,8/10/2018,4/14/2017,114,74,40,8/10/2018,355990,394990,33.659199,-117.19804,,68,,2.00%,1.1 + .9 (Mello roos) = 2.0 Total Tax Rate,,6065,180572,Residence 1567,3,2,1,2,1567,
748,Peppertree at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2329,3576,(951) 309-6440,https://goo.gl/3WG3wT,8000,,,4.2,4,,,,8/6/2018,4/7/2018,86,17,69,8/6/2018,406990,463990,33.663429,-117.20616,,68,,1.90%,1.11% Base + 0.79% Mello-Roos,,6065,171673,Residence 2329 Modeled,3,2,1,2,2329,406990
749,Peppertree at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2329,3576,(951) 309-6440,https://goo.gl/3WG3wT,8000,,,4.2,4,,,,8/6/2018,4/7/2018,86,17,69,8/6/2018,406990,463990,33.663429,-117.20616,,68,,1.90%,1.11% Base + 0.79% Mello-Roos,,6065,171673,Residence 2544 Modeled,4,2.5,2,2,2544,413990
750,Peppertree at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2329,3576,(951) 309-6440,https://goo.gl/3WG3wT,8000,,,4.2,4,,,,8/6/2018,4/7/2018,86,17,69,8/6/2018,406990,463990,33.663429,-117.20616,,68,,1.90%,1.11% Base + 0.79% Mello-Roos,,6065,171673,Residence 2628,4,2,1,2,2628,428990
751,Peppertree at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2329,3576,(951) 309-6440,https://goo.gl/3WG3wT,8000,,,4.2,4,,,,8/6/2018,4/7/2018,86,17,69,8/6/2018,406990,463990,33.663429,-117.20616,,68,,1.90%,1.11% Base + 0.79% Mello-Roos,,6065,171673,Residence 2773 Modeled,4,2.5,2,2,2773,425990
752,Peppertree at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2329,3576,(951) 309-6440,https://goo.gl/3WG3wT,8000,,,4.2,4,,,,8/6/2018,4/7/2018,86,17,69,8/6/2018,406990,463990,33.663429,-117.20616,,68,,1.90%,1.11% Base + 0.79% Mello-Roos,,6065,171673,Residence 2925 Modeled,4,2.5,2,2,2908,432990
753,Peppertree at Hidden Hills,KB Home,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2329,3576,(951) 309-6440,https://goo.gl/3WG3wT,8000,,,4.2,4,,,,8/6/2018,4/7/2018,86,17,69,8/6/2018,406990,463990,33.663429,-117.20616,,68,,1.90%,1.11% Base + 0.79% Mello-Roos,,6065,171673,Residence 3595,4,2.5,2,2,3576,463990
754,Canyon Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Riverside,92507,,Detached,1868,2239,(951) 634-7328,https://goo.gl/RJGkbH,7500,,,5.4,5,,,,8/6/2018,3/3/2018,29,28,1,8/11/2018,410990,443990,34.015957,-117.30839,,67,,1.11%,Base rate 1.11%; No Mello Roos; ATA 1200 per year,,6065,213953,Residence 1868,3,2.5,2,2,1868,410990
755,Canyon Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Riverside,92507,,Detached,1868,2239,(951) 634-7328,https://goo.gl/RJGkbH,7500,,,5.4,5,,,,8/6/2018,3/3/2018,29,28,1,8/11/2018,410990,443990,34.015957,-117.30839,,67,,1.11%,Base rate 1.11%; No Mello Roos; ATA 1200 per year,,6065,213953,Residence1898,3,2,1,2,1898,432490
756,Canyon Pointe,Express Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Riverside,92507,,Detached,1868,2239,(951) 634-7328,https://goo.gl/RJGkbH,7500,,,5.4,5,,,,8/6/2018,3/3/2018,29,28,1,8/11/2018,410990,443990,34.015957,-117.30839,,67,,1.11%,Base rate 1.11%; No Mello Roos; ATA 1200 per year,,6065,213953,Residence 2239,4,3,2,2,2239,443990
757,Sunset Ridge,D.R. Horton,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Riverside,92507,,Detached,2467,2844,(951) 634-7328,https://goo.gl/FPZMaZ,7500,,,5.2,5.7,,,,8/6/2018,3/3/2018,40,27,13,8/11/2018,473990,504490,34.016148,-117.30878,,67,,1.11%,Base rate 1.11%; No Mello Roos; ATA 1200 per year,,6065,213954,Residence 2467,4,3,1,2,2467,473990
758,Sunset Ridge,D.R. Horton,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Riverside,92507,,Detached,2467,2844,(951) 634-7328,https://goo.gl/FPZMaZ,7500,,,5.2,5.7,,,,8/6/2018,3/3/2018,40,27,13,8/11/2018,473990,504490,34.016148,-117.30878,,67,,1.11%,Base rate 1.11%; No Mello Roos; ATA 1200 per year,,6065,213954,Residence 2692,5,3,2,2,2692,488990
759,Sunset Ridge,D.R. Horton,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Riverside,92507,,Detached,2467,2844,(951) 634-7328,https://goo.gl/FPZMaZ,7500,,,5.2,5.7,,,,8/6/2018,3/3/2018,40,27,13,8/11/2018,473990,504490,34.016148,-117.30878,,67,,1.11%,Base rate 1.11%; No Mello Roos; ATA 1200 per year,,6065,213954,Residence 2844,4,3,2,2,2844,504490
760,SkyRidge,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Riverside,92504,,Detached,2801,4062,(951) 215-0916,https://goo.gl/cxmVNP,10000,,95,1.6,1.7,2,3,,8/6/2018,6/14/2014,90,82,8,8/6/2018,569990,644990,33.879414,-117.34774,,66,,1.90%,1.1 + .8 (Mello Roos Assessment) = 1.9 total tax rate,,6065,1252,Residence 1X,4,3.5,1,2,2801,644990
761,SkyRidge,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Riverside,92504,,Detached,2801,4062,(951) 215-0916,https://goo.gl/cxmVNP,10000,,95,1.6,1.7,2,3,,8/6/2018,6/14/2014,90,82,8,8/6/2018,569990,644990,33.879414,-117.34774,,66,,1.90%,1.1 + .8 (Mello Roos Assessment) = 1.9 total tax rate,,6065,1252,Residence 2X,5,3.5,2,3,3664,569990
762,SkyRidge,William Lyon Homes,,ACTIVE PROJECT,CA,Riverside,Riverside,92504,,Detached,2801,4062,(951) 215-0916,https://goo.gl/cxmVNP,10000,,95,1.6,1.7,2,3,,8/6/2018,6/14/2014,90,82,8,8/6/2018,569990,644990,33.879414,-117.34774,,66,,1.90%,1.1 + .8 (Mello Roos Assessment) = 1.9 total tax rate,,6065,1252,Residence 3X,5,4.5,2,3,4062,604990
763,Toscano at Terracina,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2700,3477,(951) 395-0010,https://goo.gl/IQ2A6x,7200,,,2.9,2.3,2.5,3.5,,8/6/2018,4/2/2016,102,82,20,8/6/2018,589900,601900,33.461857,-117.08054,,62,,2.00%,Tax rate include Mello-Roos,,6065,164393,Residence One,4,2.5,1,2,2700,600495
764,Toscano at Terracina,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2700,3477,(951) 395-0010,https://goo.gl/IQ2A6x,7200,,,2.9,2.3,2.5,3.5,,8/6/2018,4/2/2016,102,82,20,8/6/2018,589900,601900,33.461857,-117.08054,,62,,2.00%,Tax rate include Mello-Roos,,6065,164393,Residence Two,5,3.5,2,3,3225,589900
765,Toscano at Terracina,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2700,3477,(951) 395-0010,https://goo.gl/IQ2A6x,7200,,,2.9,2.3,2.5,3.5,,8/6/2018,4/2/2016,102,82,20,8/6/2018,589900,601900,33.461857,-117.08054,,62,,2.00%,Tax rate include Mello-Roos,,6065,164393,Residence Three,5,3.5,2,3,3477,601900
766,Marbella at Terracina,Lennar,,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2820,4121,(951) 234-8905,https://goo.gl/LsvhCE,8500,,83,3.8,2.3,1.2,2.2,,6/11/2018,4/16/2016,159,99,60,8/10/2018,610990,738090,33.460857,-117.08014,,62,,1.03%,Tax rate with Mello-Roos 1.90%,,6065,163624,Residence One,4,3.5,1,3,2820,655945
767,Marbella at Terracina,Lennar,,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2820,4121,(951) 234-8905,https://goo.gl/LsvhCE,8500,,83,3.8,2.3,1.2,2.2,,6/11/2018,4/16/2016,159,99,60,8/10/2018,610990,738090,33.460857,-117.08014,,62,,1.03%,Tax rate with Mello-Roos 1.90%,,6065,163624,Residence One X,4,3.5,1,2,2821,610990
768,Marbella at Terracina,Lennar,,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2820,4121,(951) 234-8905,https://goo.gl/LsvhCE,8500,,83,3.8,2.3,1.2,2.2,,6/11/2018,4/16/2016,159,99,60,8/10/2018,610990,738090,33.460857,-117.08014,,62,,1.03%,Tax rate with Mello-Roos 1.90%,,6065,163624,Residence Two,5,3,2,2,3823,660390
769,Marbella at Terracina,Lennar,,ACTIVE PROJECT,CA,Riverside,Temecula,92592,,Detached,2820,4121,(951) 234-8905,https://goo.gl/LsvhCE,8500,,83,3.8,2.3,1.2,2.2,,6/11/2018,4/16/2016,159,99,60,8/10/2018,610990,738090,33.460857,-117.08014,,62,,1.03%,Tax rate with Mello-Roos 1.90%,,6065,163624,4121 Next Gen by Lennar,6,4.5,2,3,4121,738090
770,Avena,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2585,3070,(951) 383-2021,https://goo.gl/n2mMpp,6000,,,3.6,3.3,3.2,,,6/10/2018,12/23/2017,84,20,64,6/10/2018,447000,473000,33.590881,-117.11871,,56,,1.90%,Mello Roos is included in tax rate.,,6065,187388,Plan 4,4,3.5,2,2,3070,473000
771,Avena,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2585,3070,(951) 383-2021,https://goo.gl/n2mMpp,6000,,,3.6,3.3,3.2,,,6/10/2018,12/23/2017,84,20,64,6/10/2018,447000,473000,33.590881,-117.11871,,56,,1.90%,Mello Roos is included in tax rate.,,6065,187388,Plan 3,4,3,2,3,2871,456000
772,Avena,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2585,3070,(951) 383-2021,https://goo.gl/n2mMpp,6000,,,3.6,3.3,3.2,,,6/10/2018,12/23/2017,84,20,64,6/10/2018,447000,473000,33.590881,-117.11871,,56,,1.90%,Mello Roos is included in tax rate.,,6065,187388,Plan 2,3,2.5,2,2,2616,447000
773,Avena,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2585,3070,(951) 383-2021,https://goo.gl/n2mMpp,6000,,,3.6,3.3,3.2,,,6/10/2018,12/23/2017,84,20,64,6/10/2018,447000,473000,33.590881,-117.11871,,56,,1.90%,Mello Roos is included in tax rate.,,6065,187388,Plan 1,3,2.5,2,2,2585,449000
774,Stonecrest at the Cove,KB Home,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1698,2528,(951) 665-3095 **,https://goo.gl/iXnAIg,8000,,62,3.2,4,3.8,2.3,,7/8/2018,4/11/2015,139,125,14,7/8/2018,289990,331990,33.790596,-117.03767,,55,,2.00%,"Mello Roos Included in Tax Rate, Base Tax Rate: 1.14.",,6065,31723,Residence One,3,2,1,2,1698,289990
775,Stonecrest at the Cove,KB Home,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1698,2528,(951) 665-3095 **,https://goo.gl/iXnAIg,8000,,62,3.2,4,3.8,2.3,,7/8/2018,4/11/2015,139,125,14,7/8/2018,289990,331990,33.790596,-117.03767,,55,,2.00%,"Mello Roos Included in Tax Rate, Base Tax Rate: 1.14.",,6065,31723,Residence Two Modeled,3,2,1,2,1860,298990
776,Stonecrest at the Cove,KB Home,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1698,2528,(951) 665-3095 **,https://goo.gl/iXnAIg,8000,,62,3.2,4,3.8,2.3,,7/8/2018,4/11/2015,139,125,14,7/8/2018,289990,331990,33.790596,-117.03767,,55,,2.00%,"Mello Roos Included in Tax Rate, Base Tax Rate: 1.14.",,6065,31723,Residence Four Modeled,4,2.5,2,2,2528,331990
777,Stonecrest at the Cove,KB Home,,ACTIVE PROJECT,CA,Riverside,San Jacinto,92582,,Detached,1698,2528,(951) 665-3095 **,https://goo.gl/iXnAIg,8000,,62,3.2,4,3.8,2.3,,7/8/2018,4/11/2015,139,125,14,7/8/2018,289990,331990,33.790596,-117.03767,,55,,2.00%,"Mello Roos Included in Tax Rate, Base Tax Rate: 1.14.",,6065,31723,Residence Three,3,2.5,2,2,2338,323990
778,Horizon at Morningstar Ranch,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2909,3369,(951) 926-7971,https://goo.gl/1iqPti,8000,,79,3.2,3,5.7,4.3,,7/9/2018,7/1/2014,179,158,21,8/7/2018,482700,505500,33.612358,-117.09278,,52,,1.90%,1.1 + .8 (Mello Roos) = 1.9,,6065,1302,Residence 4,4,2.5,1,3,2909,482700
779,Horizon at Morningstar Ranch,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2909,3369,(951) 926-7971,https://goo.gl/1iqPti,8000,,79,3.2,3,5.7,4.3,,7/9/2018,7/1/2014,179,158,21,8/7/2018,482700,505500,33.612358,-117.09278,,52,,1.90%,1.1 + .8 (Mello Roos) = 1.9,,6065,1302,Residence 5,5,3,2,3,3213,487575
780,Horizon at Morningstar Ranch,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2909,3369,(951) 926-7971,https://goo.gl/1iqPti,8000,,79,3.2,3,5.7,4.3,,7/9/2018,7/1/2014,179,158,21,8/7/2018,482700,505500,33.612358,-117.09278,,52,,1.90%,1.1 + .8 (Mello Roos) = 1.9,,6065,1302,Residence 6,5,3.5,2,4,3369,505500
781,Sunrise at Morningstar Ranch/Phase II,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2560,2998,(951) 926-7971,https://goo.gl/ToVH6a,8750,70'x125',70,3.7,2.3,2.5,2.6,,7/12/2018,3/11/2017,95,60,35,8/11/2018,448125,457855,33.614201,-117.09426,,52,,1.90%,Mello roos included in tax rate.,,6065,194184,Residence 1,4,2.5,1,3,2560,452401
782,Sunrise at Morningstar Ranch/Phase II,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2560,2998,(951) 926-7971,https://goo.gl/ToVH6a,8750,70'x125',70,3.7,2.3,2.5,2.6,,7/12/2018,3/11/2017,95,60,35,8/11/2018,448125,457855,33.614201,-117.09426,,52,,1.90%,Mello roos included in tax rate.,,6065,194184,Residence 2,5,3,2,3,2719,448125
783,Sunrise at Morningstar Ranch/Phase II,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2560,2998,(951) 926-7971,https://goo.gl/ToVH6a,8750,70'x125',70,3.7,2.3,2.5,2.6,,7/12/2018,3/11/2017,95,60,35,8/11/2018,448125,457855,33.614201,-117.09426,,52,,1.90%,Mello roos included in tax rate.,,6065,194184,Residence 3,5,3,2,3,2998,457855
784,Pacific Melrose,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Romoland,92585,,Detached,2088,2889,(951) 928-1930,https://goo.gl/AFnj0x,7500,75x100,,2.7,2.7,3.3,2.9,,7/16/2018,2/25/2017,97,46,51,8/9/2018,360990,416990,33.759121,-117.1804,,50,,2.00%,Tax Rate includes Special Assessment Fee's (Base Tax Rate: 1.072),,6065,163972,Plan 1,4,2,1,2,2088,360990
785,Pacific Melrose,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Romoland,92585,,Detached,2088,2889,(951) 928-1930,https://goo.gl/AFnj0x,7500,75x100,,2.7,2.7,3.3,2.9,,7/16/2018,2/25/2017,97,46,51,8/9/2018,360990,416990,33.759121,-117.1804,,50,,2.00%,Tax Rate includes Special Assessment Fee's (Base Tax Rate: 1.072),,6065,163972,Plan 2,4,2,1,2,2223,366990
786,Pacific Melrose,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Romoland,92585,,Detached,2088,2889,(951) 928-1930,https://goo.gl/AFnj0x,7500,75x100,,2.7,2.7,3.3,2.9,,7/16/2018,2/25/2017,97,46,51,8/9/2018,360990,416990,33.759121,-117.1804,,50,,2.00%,Tax Rate includes Special Assessment Fee's (Base Tax Rate: 1.072),,6065,163972,Plan 3,3,2,1,3,2477,386990
787,Pacific Melrose,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Romoland,92585,,Detached,2088,2889,(951) 928-1930,https://goo.gl/AFnj0x,7500,75x100,,2.7,2.7,3.3,2.9,,7/16/2018,2/25/2017,97,46,51,8/9/2018,360990,416990,33.759121,-117.1804,,50,,2.00%,Tax Rate includes Special Assessment Fee's (Base Tax Rate: 1.072),,6065,163972,Plan 4,4,3,1,2,2733,392990
788,Pacific Melrose,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Romoland,92585,,Detached,2088,2889,(951) 928-1930,https://goo.gl/AFnj0x,7500,75x100,,2.7,2.7,3.3,2.9,,7/16/2018,2/25/2017,97,46,51,8/9/2018,360990,416990,33.759121,-117.1804,,50,,2.00%,Tax Rate includes Special Assessment Fee's (Base Tax Rate: 1.072),,6065,163972,Plan 5,5,4,2,2,2889,416990
789,Cottonwood at Pacific Mayfield,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2008,4651,(951) 246-8695,https://goo.gl/HRld7n,6660,60'x111',60,1.3,3,1,1.8,,8/6/2018,1/1/2007,190,181,9,8/9/2018,398990,513990,33.681557,-117.19803,,45,,1.80%,1.1 + .7  (Tax assessment Mello Roos) = 1.8 total tax rate.,,6065,17852,Plan 6,4,3,2,3,3833,484990
790,Cottonwood at Pacific Mayfield,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2008,4651,(951) 246-8695,https://goo.gl/HRld7n,6660,60'x111',60,1.3,3,1,1.8,,8/6/2018,1/1/2007,190,181,9,8/9/2018,398990,513990,33.681557,-117.19803,,45,,1.80%,1.1 + .7  (Tax assessment Mello Roos) = 1.8 total tax rate.,,6065,17852,Plan 7,4,3,2,3,4651,513990
791,Cottonwood at Pacific Mayfield,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2008,4651,(951) 246-8695,https://goo.gl/HRld7n,6660,60'x111',60,1.3,3,1,1.8,,8/6/2018,1/1/2007,190,181,9,8/9/2018,398990,513990,33.681557,-117.19803,,45,,1.80%,1.1 + .7  (Tax assessment Mello Roos) = 1.8 total tax rate.,,6065,17852,Plan 5,4,3,2,3,3203,445990
792,Cottonwood at Pacific Mayfield,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2008,4651,(951) 246-8695,https://goo.gl/HRld7n,6660,60'x111',60,1.3,3,1,1.8,,8/6/2018,1/1/2007,190,181,9,8/9/2018,398990,513990,33.681557,-117.19803,,45,,1.80%,1.1 + .7  (Tax assessment Mello Roos) = 1.8 total tax rate.,,6065,17852,Plan 2y,4,2.5,2,2,2611,415990
793,Cottonwood at Pacific Mayfield,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2008,4651,(951) 246-8695,https://goo.gl/HRld7n,6660,60'x111',60,1.3,3,1,1.8,,8/6/2018,1/1/2007,190,181,9,8/9/2018,398990,513990,33.681557,-117.19803,,45,,1.80%,1.1 + .7  (Tax assessment Mello Roos) = 1.8 total tax rate.,,6065,17852,Plan 4Y,4,3,2,3,3021,419990
794,Cottonwood at Pacific Mayfield,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,,Detached,2008,4651,(951) 246-8695,https://goo.gl/HRld7n,6660,60'x111',60,1.3,3,1,1.8,,8/6/2018,1/1/2007,190,181,9,8/9/2018,398990,513990,33.681557,-117.19803,,45,,1.80%,1.1 + .7  (Tax assessment Mello Roos) = 1.8 total tax rate.,,6065,17852,Plan 8X,3,2,1,2,2008,398990
795,Avelina,Pulte Homes,PulteGroup Inc.,ACTIVE PROJECT,CA,Riverside,Perris,92571,,Detached,1959,3286,(951) 374-6350 *,https://goo.gl/4HDND7,7200,60x120,59,9,7.3,6.7,7.7,,7/25/2018,10/30/2014,488,407,81,7/25/2018,348990,410990,33.808392,-117.20035,,43,,1.90%,Total Tax Rate includes Special Assess. Fee's (Base Tax Rate: 1.00),,6065,19366,Plan 1 - Gateway,3,2,1,2,1959,348990
796,Avelina,Pulte Homes,PulteGroup Inc.,ACTIVE PROJECT,CA,Riverside,Perris,92571,,Detached,1959,3286,(951) 374-6350 *,https://goo.gl/4HDND7,7200,60x120,59,9,7.3,6.7,7.7,,7/25/2018,10/30/2014,488,407,81,7/25/2018,348990,410990,33.808392,-117.20035,,43,,1.90%,Total Tax Rate includes Special Assess. Fee's (Base Tax Rate: 1.00),,6065,19366,Plan 2 - Pathmaker,4,2.5,2,2,2392,364990
797,Avelina,Pulte Homes,PulteGroup Inc.,ACTIVE PROJECT,CA,Riverside,Perris,92571,,Detached,1959,3286,(951) 374-6350 *,https://goo.gl/4HDND7,7200,60x120,59,9,7.3,6.7,7.7,,7/25/2018,10/30/2014,488,407,81,7/25/2018,348990,410990,33.808392,-117.20035,,43,,1.90%,Total Tax Rate includes Special Assess. Fee's (Base Tax Rate: 1.00),,6065,19366,Plan 3 - Bridgeview,4,2.5,2,2,2688,381990
798,Avelina,Pulte Homes,PulteGroup Inc.,ACTIVE PROJECT,CA,Riverside,Perris,92571,,Detached,1959,3286,(951) 374-6350 *,https://goo.gl/4HDND7,7200,60x120,59,9,7.3,6.7,7.7,,7/25/2018,10/30/2014,488,407,81,7/25/2018,348990,410990,33.808392,-117.20035,,43,,1.90%,Total Tax Rate includes Special Assess. Fee's (Base Tax Rate: 1.00),,6065,19366,Plan 4 - Visionary,5,3,2,2,2810,385990
799,Avelina,Pulte Homes,PulteGroup Inc.,ACTIVE PROJECT,CA,Riverside,Perris,92571,,Detached,1959,3286,(951) 374-6350 *,https://goo.gl/4HDND7,7200,60x120,59,9,7.3,6.7,7.7,,7/25/2018,10/30/2014,488,407,81,7/25/2018,348990,410990,33.808392,-117.20035,,43,,1.90%,Total Tax Rate includes Special Assess. Fee's (Base Tax Rate: 1.00),,6065,19366,Plan 5 - Prodigy,5,4,2,0,3286,410990
800,Rosena Place,Lennar,,ACTIVE PROJECT,CA,San Bernardino,San Bernardino,92407,,Detached,1577,1937,(909) 277-2975,https://goo.gl/FDKqaw,3500,,,20.7,,,,,7/26/2018,6/8/2018,90,33,57,8/10/2018,385190,395940,34.186413,-117.42728,,40,,1.37%,1.1 + .27 (Mello Roos) = 1.37 Total Tax Rate,,6071,223262,Residence One,3,2.5,2,2,1577,385190
801,Rosena Place,Lennar,,ACTIVE PROJECT,CA,San Bernardino,San Bernardino,92407,,Detached,1577,1937,(909) 277-2975,https://goo.gl/FDKqaw,3500,,,20.7,,,,,7/26/2018,6/8/2018,90,33,57,8/10/2018,385190,395940,34.186413,-117.42728,,40,,1.37%,1.1 + .27 (Mello Roos) = 1.37 Total Tax Rate,,6071,223262,Residence Two,3,2.5,2,2,1606,392540
802,Rosena Place,Lennar,,ACTIVE PROJECT,CA,San Bernardino,San Bernardino,92407,,Detached,1577,1937,(909) 277-2975,https://goo.gl/FDKqaw,3500,,,20.7,,,,,7/26/2018,6/8/2018,90,33,57,8/10/2018,385190,395940,34.186413,-117.42728,,40,,1.37%,1.1 + .27 (Mello Roos) = 1.37 Total Tax Rate,,6071,223262,Residence Three,3,2.5,2,2,1705,395940
803,Rosena Place,Lennar,,ACTIVE PROJECT,CA,San Bernardino,San Bernardino,92407,,Detached,1577,1937,(909) 277-2975,https://goo.gl/FDKqaw,3500,,,20.7,,,,,7/26/2018,6/8/2018,90,33,57,8/10/2018,385190,395940,34.186413,-117.42728,,40,,1.37%,1.1 + .27 (Mello Roos) = 1.37 Total Tax Rate,,6071,223262,Residence Four,3,2.5,2,2,1937,392090
804,Pacific Willow,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2733,4163,(951) 601-0200,https://goo.gl/F3qhKz,9522,69'x138',69,2.2,0,0.5,1.3,,7/9/2018,6/20/2015,83,81,2,7/9/2018,434990,578990,33.936237,-117.19555,,39,,2.10%,1.1 tax rate + 1.0 (Mello Roos assessment) = 2.10 total tax rate.,,6065,58184,Plan One,3,2,2,2,2733,449990
805,Pacific Willow,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2733,4163,(951) 601-0200,https://goo.gl/F3qhKz,9522,69'x138',69,2.2,0,0.5,1.3,,7/9/2018,6/20/2015,83,81,2,7/9/2018,434990,578990,33.936237,-117.19555,,39,,2.10%,1.1 tax rate + 1.0 (Mello Roos assessment) = 2.10 total tax rate.,,6065,58184,Plan Two,3,3,2,2,2981,508445
806,Pacific Willow,Pacific Communities,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92555,,Detached,2733,4163,(951) 601-0200,https://goo.gl/F3qhKz,9522,69'x138',69,2.2,0,0.5,1.3,,7/9/2018,6/20/2015,83,81,2,7/9/2018,434990,578990,33.936237,-117.19555,,39,,2.10%,1.1 tax rate + 1.0 (Mello Roos assessment) = 2.10 total tax rate.,,6065,58184,Plan Three,5,3,2,3,3454,434990
